LGA_CODE,pct_no_pincome,pct_pincome_1_499,pct_pincome_500_999,pct_pincome_1_999,pct_pincome_1000_1499,pct_pincome_1500_1999,pct_pincome_1000_1999,pct_pincome_2000_2999,pct_pincome_3000_more,pct_pincome_ns,pct_no_fincome,pct_fincome_1_499,pct_fincome_500_999,pct_fincome_1_999,pct_fincome_1000_1499,pct_fincome_1500_1999,pct_fincome_1000_1999,pct_fincome_2000_2999,pct_fincome_3000_3999,pct_fincome_4000_more,pct_fincome_ns,pct_no_hincome,pct_hincome_1_499,pct_hincome_500_999,pct_hincome_1_999,pct_hincome_1000_1499,pct_hincome_1500_1999,pct_hincome_1000_1999,pct_hincome_2000_2999,pct_hincome_3000_3999,pct_hincome_4000_more,pct_part_hincome,pct_hincome_ns,Percent_Unem_loyment_P,Percnt_LabForc_prticipation_P,Percnt_Employment_to_populn_P,pct_pgrad,pct_grad_cert_dip,pct_bach_deg,pct_adv_dip,pct_cert_iii_iv,pct_cert_i_ii,pct_others
LGA10850,7.43184580656364,31.342246917867687,24.41396075707588,55.75620767494357,12.832088904323667,8.039590206633097,20.871679110956762,4.236846674769925,1.7537766973432887,9.949644035422816,0.619514713474445,6.298399586990191,18.43056272586474,24.72896231285493,16.726897263810017,12.906556530717605,29.63345379452762,19.97934950955085,8.311822405782138,4.801239029426949,2.1683014971605576,0.007198955060260634,10.326776914029047,13.330478852965381,23.657255766994428,10.12818505029772,7.2734270091598825,17.4016120594576,10.053713101398472,4.294549053189964,2.3334543988431022,4.840676678451116,2.2341584669774384,5.8,59.5,56.0,3.364373685791529,2.5533193151096425,16.4313607689997,12.8567137278462,35.77650946230099,7.35956743766897,21.658155602282967
LGA10900,7.9290035020694045,28.253740846864055,23.87137854186565,52.1251193887297,14.178605539637058,9.952244508118433,24.13085004775549,6.112702960840497,2.499204075135307,7.2031200254695955,0.586792362079746,3.7468135250829686,15.160405944879995,18.907219469962964,16.189697465249388,12.750709441585302,28.94040690683469,22.634793901207253,10.67769708046751,8.191044201818094,1.0966283488047712,0.006829643917028249,7.896026914599327,12.70553405195922,20.601560966558548,10.500877068216768,8.027827060366539,18.528704128583307,12.331700911237673,5.772846384603878,4.399728502338198,4.874209027100161,1.416252475425858,4.7,59.9,57.1,9.7581977704857,4.733645186064372,25.7069049780074,17.147245688752356,24.76203774814401,5.657567083246061,12.2344015453001
LGA10950,7.398790134946487,28.80409492787343,21.03303862261517,49.8371335504886,13.26198231735691,8.09678920428106,21.358771521637973,3.9087947882736156,2.652396463471382,14.844113541181946,1.5105740181268883,6.646525679758308,18.882175226586103,25.52870090634441,11.782477341389727,11.027190332326285,22.809667673716014,18.580060422960724,8.308157099697885,4.833836858006042,3.7764350453172204,0.00747110870350307,11.546258905413834,12.565046455891526,24.111305361305362,7.606947043566762,6.656078663120916,14.263025706687678,9.101168784267376,4.278907712006304,2.445090121146459,6.995674513280147,3.2601201615286124,5.0,57.6,55.0,1.8744142455482662,1.780693533270853,14.71415182755389,10.871602624179944,33.17713214620431,6.185567010309279,31.39643861293346
LGA11100,11.647177263223108,24.02230310539766,22.34698882263352,46.36929192803118,15.637987557758331,9.15356617362348,24.79155373138181,5.808100363974289,2.5607269160277757,8.823149797361832,1.5990573977444875,4.452112438983336,14.038040733883184,18.49015317286652,14.307355664029625,12.295909779498402,26.603265443528027,21.242215115300453,11.992930483083656,9.678505302137687,1.4391516579700387,0.0182775646214899,8.273002933937533,9.732698598216704,18.005701532154237,9.08859220194452,7.545246356331299,16.63383855827582,12.321671710505548,7.097717886194133,5.721672403249012,5.44980931391335,1.5851709362802453,5.6,62.8,59.3,12.040772987895519,2.1788065406668085,30.21023571883627,14.971331492885962,19.159057124654915,4.344871522616267,17.094924612444256
LGA11150,6.392467789890981,22.59663032705649,21.704658077304263,44.301288404360754,12.586719524281467,7.680872150644202,20.26759167492567,3.3201189296333005,1.288404360753221,24.430128840436076,1.0695187165775402,5.882352941176471,16.577540106951872,22.459893048128343,13.72549019607843,12.29946524064171,26.02495543672014,18.36007130124777,7.664884135472371,2.6737967914438503,6.951871657754011,0.007871010828602776,8.658111911463054,12.593617325764441,21.251729237227497,9.760053427467442,7.083909745742498,16.843963173209943,9.52392310260936,4.329055955731527,1.4167819491484996,6.926489529170443,4.7226064971616655,6.4,53.1,49.7,2.33362143474503,0.6914433880726015,14.261019878997407,12.445980985306829,21.348314606741575,5.445116681071737,43.47450302506482
LGA11200,6.274821286735504,41.14376489277204,19.14217633042097,60.285941223193014,8.57823669579031,5.083399523431295,13.661636219221604,2.3034154090548054,0.4765687053216839,16.997617156473392,2.295918367346939,17.091836734693878,25.0,42.09183673469388,12.244897959183673,8.418367346938776,20.663265306122447,11.224489795918368,3.316326530612245,2.0408163265306123,6.377551020408164,0.007393675497402513,14.047983445064775,13.202991959647344,27.25097540471212,7.71054730443405,5.598068590890474,13.308615895324523,4.541829234118686,1.5843590351576813,1.2674872281261451,5.9149403979220105,4.1193334914099715,16.0,46.6,38.6,1.3559322033898304,0.847457627118644,13.898305084745763,11.016949152542374,23.050847457627118,10.847457627118644,38.983050847457626
LGA11250,6.283893709327549,35.89343817787419,21.820770065075923,57.71420824295011,11.062906724511931,6.907537960954447,17.970444685466376,4.101138828633406,1.2337310195227766,12.696583514099784,0.5288673424416043,8.329660643455266,24.614367562802997,32.94402820625827,16.108417805200528,10.863816659321287,26.972234464521815,15.888056412516526,6.081974438078449,3.9665050683120318,3.3054208902600264,0.006496377651506511,16.392526273968098,18.124893647703168,34.51741992167126,11.054669303646914,7.57910726009093,18.633776563737843,8.965001159078986,3.5080439318135164,2.0030497758811743,5.500266411608846,3.8328628143888417,8.8,51.3,46.7,2.535657686212361,2.3507659799260434,11.793449550977284,10.618066561014263,38.048071843634446,6.814580031695721,27.839408346539884
LGA11300,17.334541025080426,26.76078333385389,21.385513945716337,48.14629727957023,12.855670425086673,7.096230127744636,19.951900552831308,4.938001686603991,2.6423462535528,6.9869132023612455,3.3344792024750776,6.313738971009511,14.873381459837287,21.187120430846797,15.18276612810817,11.859745617050534,27.042511745158702,18.906840838776212,9.189870516786982,11.011802452159964,0.9969061533172912,0.031586907546283766,7.226357265984343,9.91919794528983,17.14555521127417,9.33972590037599,7.436557909727598,16.77628381010359,11.856452526815506,5.965153403524812,6.470771168204533,5.3459136692541405,1.1532629913481303,7.6,58.1,53.6,16.620934959349594,2.591463414634146,37.728658536585364,13.973577235772357,11.453252032520325,3.3739837398373984,14.258130081300813
LGA11350,5.68861135437688,30.575334120245213,27.140844534135475,57.71617865438069,11.369607432509614,5.334501009024103,16.704108441533716,2.8976126108974603,2.2883905113657996,14.705098427445456,0.8762612851832182,6.439192777482741,20.20711630377058,26.646309081253317,19.82209240573553,12.533191715347849,32.35528412108338,15.825809877854487,5.177907594264472,5.25756771109931,1.579925650557621,0.007882808082578449,11.384088672590376,16.402809818498657,27.786898491089033,12.855546181338354,7.797410995017183,20.652957176355535,9.498783739507031,3.5472636371603024,2.9494840242314364,7.7908419882817,1.6816657242834026,6.5,55.2,51.6,6.071721872433616,3.2466465918423215,24.77963317820969,15.258691486449493,22.45825349028196,4.681084040514645,23.503969340268274
LGA11400,7.94815591346612,29.638806823596685,25.045268274087487,54.68407509768417,12.81806918898313,7.538358905937292,20.356428094920425,4.421995616125035,2.4873725340703325,10.101972743733917,1.0514350667803354,4.717249218527991,18.10173344700199,22.81898266552998,16.624040920716112,12.389883489627735,29.013924410343847,19.607843137254903,8.21256038647343,6.1949417448138675,2.2733731173628873,0.00904054389581575,9.026635366745264,13.032291739045165,22.05892710579043,9.73597034934004,6.954264535242885,16.690234884582924,10.111500634243155,4.367278128132532,3.2824128606346417,5.521686040982851,2.3366328838416095,4.3,60.0,57.4,4.024971250205356,2.2671266633809757,18.268440939707574,14.785608674223756,33.645473960900276,7.376375883029407,19.63200262855265
